time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Volume,RSI,RSI-based MA,Histogram,MACD,Signal,ATR
2025-05-12T04:38:00-04:00,5824.75,5825.5,5822,5823.75,5785.061116,5822.964643,5747.157589,5860.86817,5709.254062,5898.771697,5671.350535,992,52.38361919,50.1127866,-0.79030134,5.295369449,6.085670789,4.474136152
2025-05-12T04:40:00-04:00,5823.5,5828,5823.25,5827.25,5785.194946,5823.1091,5747.280791,5861.023255,5709.366636,5898.93741,5671.452482,887,57.94470811,50.44618182,-0.377822502,5.613392661,5.991215164,4.493840712
2025-05-12T04:42:00-04:00,5827.25,5828.75,5827,5828.25,5785.304958,5823.232332,5747.377585,5861.159705,5709.450211,5899.087079,5671.522838,702,59.40354977,50.91004953,-0.030811919,5.952700265,5.983512184,4.29785209
2025-05-12T04:44:00-04:00,5828.25,5832.5,5827.75,5831.25,5785.490833,5823.450491,5747.531175,5861.410149,5709.571517,5899.369807,5671.611859,1128,63.49473335,51.5455995,0.442410491,6.536525298,6.094114807,4.330148369
2025-05-12T04:46:00-04:00,5831.5,5833.5,5827.5,5830.75,5785.79068,5823.801006,5747.780353,5861.811333,5709.770026,5899.82166,5671.7597,1836,62.36663579,52.35389306,0.656233783,6.914407035,6.258173252,4.449423486
2025-05-12T04:48:00-04:00,5830.5,5834.75,5830.25,5834.75,5785.920955,5823.960209,5747.881702,5861.999463,5709.842448,5900.038717,5671.803194,760,67.36239908,53.83012604,1.104197438,7.638420049,6.534222612,4.453036094
2025-05-12T04:50:00-04:00,5834.75,5836.25,5834.25,5835.5,5786.076802,5824.156948,5747.996656,5862.237093,5709.91651,5900.317239,5671.836365,876,68.21440978,55.7108141,1.38615051,8.26691075,6.880760239,4.27781923
2025-05-12T04:52:00-04:00,5835.5,5836.25,5834,5834.5,5786.242238,5824.363597,5748.120878,5862.484957,5709.999518,5900.606317,5671.878159,944,65.74981911,57.32535439,1.386071352,8.613349429,7.227278077,4.132974999
2025-05-12T04:54:00-04:00,5834.5,5835.25,5832.25,5833,5786.369413,5824.518084,5748.220742,5862.666756,5710.072071,5900.815427,5671.9234,752,62.12401662,58.30738079,1.155043568,8.671082537,7.516038969,4.052048214
2025-05-12T04:56:00-04:00,5833,5834,5831.75,5832,5786.494598,5824.667212,5748.321983,5862.839827,5710.149368,5901.012442,5671.976753,759,59.75809816,58.88376825,0.828027391,8.551073208,7.723045817,3.923330484
2025-05-12T04:58:00-04:00,5832,5832.25,5829.75,5830,5786.622706,5824.813869,5748.431544,5863.005031,5710.240382,5901.196193,5672.049219,815,55.2279361,59.27308978,0.3596897,8.172657942,7.812968242,3.821664021
2025-05-12T05:00:00-04:00,5830.25,5833,5829.25,5832.5,5786.823083,5825.046549,5748.599616,5863.270016,5710.37615,5901.493482,5672.152684,1258,59.3738245,59.98663891,0.231454373,8.102286208,7.870831835,3.816545162
2025-05-12T05:02:00-04:00,5832.5,5833.5,5831.25,5831.5,5786.959922,5825.206369,5748.713474,5863.452817,5710.467026,5901.699265,5672.220579,856,57.09629962,60.30708657,0.008584904,7.881562966,7.872978061,3.704649079
2025-05-12T05:04:00-04:00,5831.5,5833.75,5831.5,5833.5,5787.059854,5825.324623,5748.795086,5863.589392,5710.530317,5901.854161,5672.265548,617,60.370473,60.77646587,0.008682609,7.883831322,7.875148714,3.600745574
2025-05-12T05:06:00-04:00,5833.5,5834.75,5832.75,5834.75,5787.147855,5825.430786,5748.864925,5863.713716,5710.581994,5901.996646,5672.299064,532,62.30661313,61.48525115,0.085000167,7.981398923,7.896398755,3.486406604
2025-05-12T05:08:00-04:00,5834.75,5835.5,5833.25,5833.75,5787.25232,5825.556725,5748.947914,5863.861131,5710.643509,5902.165536,5672.339103,633,59.78997407,61.61705586,0.001228901,7.897934882,7.896705981,3.398091847
2025-05-12T05:10:00-04:00,5833.75,5835.25,5833.25,5835,5787.346326,5825.670482,5749.02217,5863.994639,5710.698014,5902.318795,5672.373857,568,61.86355817,61.79277075,0.023210744,7.92571941,7.902508667,3.298228143
2025-05-12T05:12:00-04:00,5834.75,5837.75,5834.25,5837.75,5787.455947,5825.807692,5749.104202,5864.159437,5710.752457,5902.511182,5672.400712,637,66.01570694,61.97284029,0.250572195,8.21572391,7.965151715,3.312640419
2025-05-12T05:14:00-04:00,5838,5838.5,5834,5834.5,5787.57143,5825.949644,5749.193217,5864.327857,5710.815003,5902.706071,5672.43679,687,57.98126411,61.65959946,0.051377248,8.029373276,7.977996027,3.397451817
2025-05-12T05:16:00-04:00,5834.5,5836.5,5833.5,5835.75,5787.67494,5826.075645,5749.274236,5864.47635,5710.873531,5902.877055,5672.472826,624,59.99779002,61.13355595,-0.004220053,7.972720961,7.976941014,3.369062402
2025-05-12T05:18:00-04:00,5835.75,5836.25,5832.25,5832.5,5787.816435,5826.242533,5749.390337,5864.668631,5710.964239,5903.09473,5672.538141,887,52.89060833,60.03899871,-0.37674133,7.506014352,7.882755682,3.414129373
2025-05-12T05:20:00-04:00,5832.5,5832.75,5828.75,5829.25,5787.953749,5826.393244,5749.514255,5864.832739,5711.07476,5903.272233,5672.635265,936,46.90673915,58.69306442,-0.939195682,6.70876108,7.647956761,3.455977275
2025-05-12T05:22:00-04:00,5829.75,5833.75,5829.25,5832.75,5788.050808,5826.503249,5749.598368,5864.955689,5711.145928,5903.40813,5672.693487,640,53.06514587,58.04600223,-0.98128663,6.421348473,7.402635104,3.530550327
2025-05-12T05:24:00-04:00,5833,5835,5832.25,5832.25,5788.136089,5826.602119,5749.670059,5865.06815,5711.204028,5903.53418,5672.737998,549,52.13480234,57.5014811,-1.048800995,6.09163386,7.140434855,3.474796732
2025-05-12T05:26:00-04:00,5832.5,5835.5,5832,5834.75,5788.245303,5826.730686,5749.759921,5865.216068,5711.274539,5903.70145,5672.789157,692,56.26367037,57.57546212,-0.853620238,6.073409558,6.927029796,3.476596966
2025-05-12T05:28:00-04:00,5835,5837,5834.75,5835.5,5788.352267,5826.860182,5749.844352,5865.368097,5711.336437,5903.876012,5672.828522,657,57.44949855,57.43801026,-0.655284168,6.107924585,6.763208753,3.388982897
2025-05-12T05:30:00-04:00,5835.75,5838.25,5835,5838,5788.469393,5827.004953,5749.933833,5865.540513,5711.398273,5904.076073,5672.862713,703,61.22357448,57.73281561,-0.301998796,6.385710258,6.687709054,3.379055547
2025-05-12T05:32:00-04:00,5838,5838.25,5837,5837.5,5788.559065,5827.116479,5750.00165,5865.673893,5711.444236,5904.231307,5672.886822,535,60.07589431,57.71177427,-0.137606715,6.515700661,6.653307376,3.226980151
2025-05-12T05:34:00-04:00,5837.75,5838.5,5837.5,5837.75,5788.647003,5827.226248,5750.067758,5865.805493,5711.488513,5904.384738,5672.909268,523,60.47485523,57.58093442,-0.03406483,6.610726338,6.644791168,3.06791014
2025-05-12T05:36:00-04:00,5838,5838.25,5836.75,5837.5,5788.714477,5827.309739,5750.119215,5865.905001,5711.523954,5904.500263,5672.928692,406,59.83097379,57.58386297,-0.02028241,6.619438156,6.639720566,2.955916558
2025-05-12T05:38:00-04:00,5837.75,5838,5836.75,5837.25,5788.769492,5827.377528,5750.161456,5865.985563,5711.553421,5904.593599,5672.945385,333,59.15272271,57.39023187,-0.065435078,6.557926718,6.623361796,2.834065376
2025-05-12T05:40:00-04:00,5837.25,5838,5837,5837.5,5788.847855,5827.474219,5750.221492,5866.100582,5711.595128,5904.726946,5672.968765,474,59.64537714,56.93520831,-0.101079733,6.49701213,6.598091863,2.703060706
2025-05-12T05:42:00-04:00,5837.5,5837.5,5836.25,5837.25,5788.92728,5827.571208,5750.283353,5866.215136,5711.639425,5904.859064,5672.995497,487,58.88059775,56.99944643,-0.174765459,6.379635039,6.554400498,2.599270656
2025-05-12T05:44:00-04:00,5837.5,5837.5,5835.75,5835.75,5788.978926,5827.633445,5750.324406,5866.287965,5711.669886,5904.942485,5673.015367,322,54.37555396,56.59785814,-0.384499899,6.073775624,6.458275524,2.538608466
2025-05-12T05:46:00-04:00,5836.25,5837.75,5835,5837.25,5789.06557,5827.738319,5750.392822,5866.411067,5711.720073,5905.083816,5673.047324,538,57.8486957,56.95200724,-0.398282667,5.96042219,6.358704857,2.553707861
2025-05-12T05:48:00-04:00,5837,5838,5836.25,5837.75,5789.144987,5827.835395,5750.454579,5866.525804,5711.76417,5905.216212,5673.073762,488,58.96991546,57.81366269,-0.375264674,5.889624015,6.264888688,2.496300157
2025-05-12T05:50:00-04:00,5838,5839,5837.5,5838.25,5789.225484,5827.935174,5750.515794,5866.644864,5711.806103,5905.354554,5673.096413,487,60.11253295,58.31704748,-0.328831603,5.853849184,6.182680788,2.42513586
2025-05-12T05:52:00-04:00,5838.25,5840,5837.75,5837.75,5789.33537,5828.071671,5750.59907,5866.807972,5711.862769,5905.544272,5673.126468,664,58.36222299,58.76186324,-0.360438471,5.732132698,6.09257117,2.412626156
2025-05-12T05:54:00-04:00,5837.5,5838.5,5837,5837.5,5789.390497,5828.139057,5750.641938,5866.887616,5711.893379,5905.636175,5673.14482,340,57.46131552,58.84740932,-0.418104885,5.569940064,5.988044948,2.347438573
2025-05-12T05:56:00-04:00,5837.75,5838,5837.25,5837.5,5789.454436,5828.216996,5750.691875,5866.979557,5711.929314,5905.742117,5673.166754,396,57.46131552,58.84825339,-0.466853851,5.404477635,5.871331486,2.233335818
2025-05-12T05:58:00-04:00,5837.5,5839.25,5835.75,5839.25,5789.535435,5828.316432,5750.754438,5867.097429,5711.973441,5905.878426,5673.192444,498,62.19854367,58.91789405,-0.346698356,5.43795854,5.784656897,2.323811831
2025-05-12T06:00:00-04:00,5839,5839.25,5837.5,5839,5789.67122,5828.484152,5750.858288,5867.297083,5712.045357,5906.110015,5673.232425,830,61.1508617,58.99467744,-0.304756122,5.403711744,5.708467866,2.282825272
2025-05-12T06:02:00-04:00,5839,5840.5,5835.25,5836,5789.917348,5828.779934,5751.054762,5867.642521,5712.192175,5906.505107,5673.329589,1559,50.21922498,58.26213242,-0.567272615,4.999377098,5.566649712,2.494766324
2025-05-12T06:04:00-04:00,5836,5841.25,5835,5840,5790.14636,5829.060992,5751.231729,5867.975623,5712.317097,5906.890255,5673.402466,1420,60.38733228,58.30187231,-0.374100303,5.099024334,5.473124637,2.7629973
2025-05-12T06:06:00-04:00,5839.75,5842,5839.75,5842,5790.261375,5829.207553,5751.315197,5868.153731,5712.369019,5907.099909,5673.422841,683,64.31242722,58.67042263,-0.075673892,5.378532272,5.454206164,2.726354636
2025-05-12T06:08:00-04:00,5842.25,5842.5,5837.25,5838,5790.368972,5829.339893,5751.39805,5868.310815,5712.427128,5907.281737,5673.456206,668,53.00105555,58.19582823,-0.271530789,5.114792678,5.386323467,2.906615019
2025-05-12T06:10:00-04:00,5837.5,5840.25,5836.75,5840.25,5790.526071,5829.532011,5751.520132,5868.53795,5712.514193,5907.543889,5673.508253,984,57.52635304,58.09909647,-0.207106757,5.127440021,5.334546777,2.948999661
2025-05-12T06:12:00-04:00,5840.25,5841.5,5838.75,5841,5790.643684,5829.678674,5751.608693,5868.713665,5712.573702,5907.748656,5673.538711,721,58.94536058,58.42551123,-0.113429408,5.192760017,5.306189425,2.934785399
2025-05-12T06:14:00-04:00,5840.75,5841.25,5839.5,5840.75,5790.720344,5829.774201,5751.666488,5868.828057,5712.612631,5907.881914,5673.558774,471,58.24680544,58.45394764,-0.096250087,5.185876817,5.282126904,2.850157871
2025-05-12T06:16:00-04:00,5840.5,5843,5839.75,5842,5790.918,5830.02415,5751.811849,5869.1303,5712.705699,5908.236451,5673.599549,1195,60.75135926,58.58119362,0.008123849,5.292281715,5.284157866,2.878718023
2025-05-12T06:18:00-04:00,5842,5842,5839,5840.25,5791.081162,5830.225762,5751.936562,5869.370362,5712.791962,5908.514961,5673.647363,1017,55.7127788,58.26692547,-0.11032371,5.146253229,5.256576939,2.887381021
2025-05-12T06:20:00-04:00,5840.25,5841,5839.25,5840.25,5791.178653,5830.345376,5752.01193,5869.512099,5712.845206,5908.678823,5673.678483,614,55.7127788,58.07767945,-0.208071176,4.996487969,5.204559145,2.80613952
2025-05-12T06:22:00-04:00,5840,5842.75,5838,5842.5,5791.413072,5830.636407,5752.189737,5869.859742,5712.966402,5909.083077,5673.743067,1459,60.58700294,58.30094284,-0.081641769,5.102506933,5.184148702,2.944986697
2025-05-12T06:24:00-04:00,5842.5,5844.25,5841.5,5843.75,5791.584293,5830.855302,5752.313284,5870.126311,5713.042276,5909.39732,5673.771267,1031,63.02191699,58.69812866,0.093641871,5.301201042,5.20755917,2.931059076
2025-05-12T06:26:00-04:00,5844,5846.75,5843.25,5846,5791.858504,5831.215938,5752.50107,5870.573372,5713.143636,5909.930806,5673.786201,1598,66.97669329,59.03942506,0.384887941,5.688669096,5.303781155,2.971697713
2025-05-12T06:28:00-04:00,5846,5848,5845.5,5847.25,5792.057812,5831.482856,5752.632768,5870.907901,5713.207724,5910.332945,5673.78268,1138,68.96266961,59.59741134,0.647084537,6.112636826,5.46555229,2.938005019
2025-05-12T06:30:00-04:00,5847.5,5849,5846.5,5848.5,5792.308661,5831.822387,5752.794936,5871.336112,5713.281211,5910.849837,5673.767486,1416,70.85052584,61.07107569,0.878534066,6.563719872,5.685185806,2.906718946
2025-05-12T06:32:00-04:00,5848.25,5853.5,5848.25,5853.25,5792.643232,5832.295237,5752.991226,5871.947243,5713.339221,5911.599248,5673.687216,1790,76.66018064,62.233422,1.400117005,7.435332062,6.035215057,3.074096165
2025-05-12T06:34:00-04:00,5853.5,5857.25,5853,5853.5,5793.12261,5832.992097,5753.253123,5872.861584,5713.383636,5912.731071,5673.514149,2477,76.92089779,63.13402704,1.674009311,8.127726696,6.453717385,3.158089296
2025-05-12T06:36:00-04:00,5853.5,5854.75,5852,5852.75,5793.357139,5833.324553,5753.389724,5873.291968,5713.422309,5913.259382,5673.454895,1255,74.24157391,64.65120692,1.681517917,8.555614782,6.874096864,3.12894006
2025-05-12T06:38:00-04:00,5853,5853.75,5851,5851,5793.524515,5833.557027,5753.492004,5873.589539,5713.459492,5913.62205,5673.42698,921,68.26641532,65.41835423,1.421726212,8.65125463,7.229528418,3.101872913
2025-05-12T06:40:00-04:00,5851,5853,5850,5851.5,5793.781023,5833.909775,5753.65227,5874.038527,5713.523518,5914.16728,5673.394766,1432,69.03327203,66.13891933,1.203679443,8.734127721,7.530448278,3.094596276
2025-05-12T06:42:00-04:00,5851.5,5852,5848.5,5849.5,5793.961953,5834.152415,5753.771491,5874.342877,5713.581029,5914.533339,5673.390567,1045,62.52462308,66.44447774,0.791277895,8.519545647,7.728267752,3.123553685
2025-05-12T06:44:00-04:00,5849.5,5850.5,5844.75,5845.75,5794.19208,5834.446487,5753.937673,5874.700894,5713.683267,5914.9553,5673.42886,1415,52.524985,65.85687957,0.108451674,7.863832344,7.75538067,3.311156993
2025-05-12T06:46:00-04:00,5845.5,5848.5,5844.75,5847.25,5794.403652,5834.714906,5754.092397,5875.02616,5713.781143,5915.337415,5673.469888,1316,55.58489443,65.84774498,-0.240098148,7.455257985,7.695356133,3.342502923
2025-05-12T06:48:00-04:00,5847.5,5849.75,5846.75,5849,5794.599707,5834.968944,5754.230469,5875.338182,5713.861231,5915.70742,5673.491993,1191,58.91216553,66.0762726,-0.333306406,7.278723126,7.612029532,3.318038428
2025-05-12T06:50:00-04:00,5849,5851.75,5848.75,5851,5794.837009,5835.284088,5754.38993,5875.731167,5713.942851,5916.178246,5673.495772,1401,62.38069134,66.2043932,-0.233181693,7.320552415,7.553734109,3.295321397
2025-05-12T06:52:00-04:00,5850.75,5851.75,5849,5849.25,5794.983541,5835.47653,5754.490552,5875.96952,5713.997563,5916.462509,5673.504573,879,57.78413066,65.8302656,-0.355156182,7.109788882,7.464945063,3.256369869
2025-05-12T06:54:00-04:00,5849.5,5855,5849.5,5854.25,5795.246182,5835.834299,5754.658065,5876.422417,5714.069947,5917.010534,5673.48183,1507,65.58652625,65.73096796,0.003005431,7.468701853,7.465696421,3.434486307
2025-05-12T06:56:00-04:00,5854.25,5856.25,5852.75,5853.75,5795.580992,5836.295735,5754.866249,5877.010478,5714.151506,5917.725221,5673.436763,1897,64.30657829,65.39839001,0.153932893,7.658112537,7.504179644,3.439165857
2025-05-12T06:58:00-04:00,5853.75,5861.75,5853,5858.5,5796.114913,5837.058312,5755.171513,5878.001712,5714.228114,5918.945111,5673.284714,2896,70.24699383,65.35528058,0.644968226,8.310389926,7.665421701,3.818511152
2025-05-12T07:00:00-04:00,5858.75,5859.25,5851.5,5859.25,5796.747149,5837.938676,5755.555621,5879.130203,5714.364094,5920.32173,5673.172567,3558,71.06582082,64.95568345,0.968868641,8.876507502,7.907638861,4.099331784
2025-05-12T07:02:00-04:00,5859.25,5861.5,5857,5859,5797.084193,5838.418254,5755.750132,5879.752316,5714.41607,5921.086377,5673.082009,1850,70.37061076,64.4878058,1.07751584,9.254533661,8.177017821,4.127950943
2025-05-12T07:04:00-04:00,5859,5862.5,5857.75,5862.25,5797.403919,5838.879404,5755.928434,5880.354889,5714.452949,5921.830374,5672.977464,1727,73.93973836,64.46624612,1.361244003,9.878572825,8.517328822,4.172383018
2025-05-12T07:06:00-04:00,5862.5,5865.5,5861.5,5862.5,5797.790849,5839.448867,5756.132831,5881.106885,5714.474813,5922.764903,5672.816795,2038,74.19722055,64.88987507,1.470102674,10.35495716,8.88485449,4.160069945
2025-05-12T07:08:00-04:00,5862.25,5862.5,5860.5,5861.5,5797.933991,5839.654374,5756.213608,5881.374757,5714.493226,5923.09514,5672.772843,780,71.168221,65.04237142,1.344228542,10.56514017,9.220911626,4.005779235
2025-05-12T07:10:00-04:00,5861.5,5862.5,5857.5,5858,5798.16832,5839.980761,5756.35588,5881.793201,5714.54344,5923.605642,5672.730999,1330,61.67765425,64.98187365,0.840122595,10.27106487,9.430942275,4.076795004
2025-05-12T07:12:00-04:00,5858,5858.25,5852,5852.5,5798.445351,5840.339308,5756.551394,5882.233265,5714.657436,5924.127223,5672.763479,1730,50.32133654,64.82447019,-0.07310958,9.3395553,9.41266488,4.232023932
2025-05-12T07:14:00-04:00,5852.5,5854.25,5851.5,5851.75,5798.657205,5840.60517,5756.70924,5882.553135,5714.761275,5924.5011,5672.81331,1378,48.99651276,64.3538715,-0.778176206,8.439944622,9.218120828,4.12616508
2025-05-12T07:16:00-04:00,5851.5,5854.75,5850.5,5853.25,5798.877114,5840.881335,5756.872892,5882.885557,5714.868671,5924.889778,5672.86445,1433,51.73346219,63.84110697,-1.110806345,7.829612897,8.940419242,4.135010431
2025-05-12T07:18:00-04:00,5853.25,5855.25,5853,5853.25,5798.993619,5841.029358,5756.95788,5883.065097,5714.922141,5925.100836,5672.886402,750,51.73346219,63.0805906,-1.323380824,7.286193212,8.609574036,4.000366829
2025-05-12T07:20:00-04:00,5853.25,5853.25,5850,5851.25,5799.182464,5841.260107,5757.104821,5883.33775,5715.027178,5925.415393,5672.949535,1277,47.76953205,62.36526213,-1.630708259,6.571188712,8.201896971,3.946769199
2025-05-12T07:22:00-04:00,5851,5853,5850.25,5852.25,5799.304666,5841.409746,5757.199586,5883.514826,5715.094505,5925.619906,5672.989425,826,49.83907605,61.24044426,-1.709600912,6.064895831,7.774496743,3.861285684
2025-05-12T07:24:00-04:00,5852.25,5854.75,5852,5854.5,5799.476537,5841.625907,5757.327167,5883.775277,5715.177797,5925.924647,5673.028427,1127,54.23316485,60.52091473,-1.51989967,5.874622156,7.394521826,3.781908135
2025-05-12T07:26:00-04:00,5854.5,5858.25,5854.5,5857.25,5799.74313,5841.9742,5757.51206,5884.20527,5715.28099,5926.43634,5673.04992,1672,58.9646385,59.7150322,-1.115836477,5.99972623,7.115562707,3.779628983
2025-05-12T07:28:00-04:00,5857.5,5857.75,5852.5,5854,5799.933553,5842.21508,5757.652025,5884.496608,5715.370497,5926.778136,5673.088969,1246,52.1083621,58.36092801,-1.13830153,5.692685793,6.830987324,3.884655484
2025-05-12T07:30:00-04:00,5854,5854.25,5849.25,5851,5800.112019,5842.428818,5757.79522,5884.745617,5715.478421,5927.062415,5673.161622,1250,46.7092522,56.67083097,-1.412922417,5.064834303,6.47775672,3.96432295
2025-05-12T07:32:00-04:00,5850.75,5851.75,5849.5,5850.25,5800.22713,5842.563965,5757.890296,5884.900799,5715.553461,5927.237634,5673.216626,827,45.44162005,54.63525109,-1.631902085,4.437879113,6.069781198,3.84187131
2025-05-12T07:34:00-04:00,5850.25,5851,5848.75,5849,5800.339627,5842.693634,5757.98562,5885.047642,5715.631613,5927.401649,5673.277606,827,43.33094247,52.43051694,-1.849329045,3.758119892,5.607448937,3.728166217
2025-05-12T07:36:00-04:00,5849.25,5853.75,5848.75,5853.75,5800.484541,5842.867502,5758.10158,5885.250463,5715.718619,5927.633424,5673.335658,1019,52.38214354,51.08865427,-1.504106011,3.727316423,5.231422434,3.819011487
2025-05-12T07:38:00-04:00,5853.75,5855.25,5852.25,5855.25,5800.642482,5843.06306,5758.221905,5885.483637,5715.801328,5927.904214,5673.38075,1072,54.83538807,50.59992097,-1.103752182,3.851732207,4.955484389,3.760510666
2025-05-12T07:40:00-04:00,5855,5855.5,5849,5850,5800.861177,5843.321061,5758.401294,5885.780944,5715.941411,5928.240827,5673.481527,1576,45.91853262,50.28543497,-1.302123099,3.327830516,4.629953614,3.956188476
2025-05-12T07:42:00-04:00,5850.25,5851.25,5847,5848,5801.017334,5843.495761,5758.538908,5885.974188,5716.060481,5928.452615,5673.582054,1199,43.04678108,49.86045414,-1.581902803,2.65257511,4.234477913,3.977175013
2025-05-12T07:44:00-04:00,5848,5848.25,5846,5847,5801.17378,5843.664615,5758.682945,5886.15545,5716.19211,5928.646285,5673.701274,1253,41.64438715,49.13980592,-1.809200027,1.97297788,3.782177907,3.85380537
2025-05-12T07:46:00-04:00,5847,5850.5,5845.75,5849.5,5801.32352,5843.830523,5758.816517,5886.337526,5716.309514,5928.844528,5673.802511,1169,46.35007539,48.75527829,-1.669616213,1.69515764,3.364773853,3.917819272
2025-05-12T07:48:00-04:00,5849.5,5851,5843.25,5846.75,5801.666595,5844.1969,5759.136289,5886.727205,5716.605984,5929.257511,5674.075679,2801,42.30854393,48.36520771,-1.77674967,1.143836766,2.920586436,4.191546467
2025-05-12T07:50:00-04:00,5846.5,5848.25,5842.5,5843,5801.83396,5844.36545,5759.30247,5886.89694,5716.77098,5929.42843,5674.23949,1460,37.50591981,47.48426798,-2.129378377,0.258863465,2.388241842,4.302864576
2025-05-12T07:52:00-04:00,5843.25,5844,5838,5839.25,5802.143717,5844.643837,5759.643597,5887.143956,5717.143478,5929.644076,5674.643358,3030,33.42040399,45.99764221,-2.624209866,-0.892020491,1.732189375,4.424088535
2025-05-12T07:54:00-04:00,5839.5,5843,5839.25,5842,5802.33034,5844.815294,5759.845386,5887.300248,5717.360432,5929.785202,5674.875477,1802,38.69432772,44.54976287,-2.591384026,-1.507040657,1.084343369,4.375939354
2025-05-12T07:56:00-04:00,5841.75,5846.25,5841.75,5844.75,5802.484093,5844.966709,5760.001477,5887.449326,5717.518861,5929.931942,5675.036244,1396,43.51298458,43.93580733,-2.213641407,-1.682708391,0.530933017,4.384800829
2025-05-12T07:58:00-04:00,5845,5847,5844.5,5846.5,5802.644253,5845.130416,5760.158089,5887.61658,5717.671926,5930.102743,5675.185762,1406,46.40019597,43.91373188,-1.716559068,-1.614765818,0.10179325,4.250172198
2025-05-12T08:00:00-04:00,5846.25,5851,5845.75,5849.75,5802.902872,5845.40988,5760.395864,5887.916888,5717.888856,5930.423896,5675.381848,2151,51.37129747,44.33728027,-1.023226006,-1.177239258,-0.154013252,4.32158847
2025-05-12T08:02:00-04:00,5850.25,5850.5,5849,5849.75,5803.02911,5845.548221,5760.509999,5888.067332,5717.990888,5930.586443,5675.471777,1038,51.37129747,44.91159134,-0.528341561,-0.814440203,-0.286098642,4.120046436
2025-05-12T08:04:00-04:00,5849.75,5850.5,5847.25,5847.25,5803.174479,5845.70257,5760.646388,5888.230661,5718.118297,5930.758752,5675.590207,1240,47.44564543,44.55898434,-0.412047063,-0.801157471,-0.389110408,4.057900262
2025-05-12T08:06:00-04:00,5847.5,5847.75,5846,5846.25,5803.262648,5845.792624,5760.732672,5888.3226,5718.202696,5930.852576,5675.672719,785,45.93359465,43.92314195,-0.408836417,-0.900155929,-0.491319512,3.893050243
2025-05-12T08:08:00-04:00,5846.25,5846.25,5845,5846,5803.350463,5845.88026,5760.820665,5888.410057,5718.290868,5930.939855,5675.76107,802,45.54283049,43.89630608,-0.410036911,-1.00386565,-0.59382874,3.70426094
2025-05-12T08:10:00-04:00,5846,5848.5,5845.75,5847.75,5803.47299,5846.006728,5760.939253,5888.540466,5718.405515,5931.074204,5675.871777,1084,48.82474336,44.30901767,-0.230152095,-0.881518859,-0.651366764,3.636099445
2025-05-12T08:12:00-04:00,5847.75,5850.25,5846.5,5850.25,5803.579097,5846.119923,5761.03827,5888.66075,5718.497444,5931.201577,5675.956617,909,53.16695531,45.13205826,0.128965499,-0.49015989,-0.619125389,3.644235198
2025-05-12T08:14:00-04:00,5850.25,5852.5,5850,5851.5,5803.726547,5846.284198,5761.168895,5888.84185,5718.611244,5931.399501,5676.053592,1208,55.21319164,45.76513799,0.474699547,-0.025750956,-0.500450502,3.562504113
2025-05-12T08:16:00-04:00,5851.25,5852.75,5849.75,5852,5803.838868,5846.409383,5761.268352,5888.979899,5718.697836,5931.550415,5676.127321,922,56.04056246,46.74599645,0.727777037,0.409270793,-0.318506243,3.522325248
2025-05-12T08:18:00-04:00,5852,5855.5,5851.5,5855.5,5803.97926,5846.573149,5761.385372,5889.167038,5718.791483,5931.760927,5676.197594,1097,61.41411256,48.45372451,1.184139746,1.16166844,-0.022471307,3.556444873
2025-05-12T08:20:00-04:00,5855.5,5856.5,5853.5,5855.75,5804.132256,5846.75439,5761.510122,5889.376524,5718.887987,5931.998659,5676.265853,1177,61.77355531,50.4789496,1.453973224,1.794995223,0.341021999,3.51669881
2025-05-12T08:22:00-04:00,5855.75,5860,5854.5,5859.75,5804.342897,5847.014592,5761.671202,5889.686287,5718.999507,5932.357982,5676.327812,1546,67.06069028,52.50511836,1.933233669,2.757564086,0.824330417,3.658363181
2025-05-12T08:24:00-04:00,5859.5,5860.25,5858.5,5859,5804.588063,5847.321474,5761.854653,5890.054885,5719.121242,5932.788296,5676.387831,1776,65.23869312,54.05695468,2.090531865,3.437495247,1.346963383,3.522051525
2025-05-12T08:26:00-04:00,5859.25,5861.25,5858.75,5860.75,5804.775373,5847.558432,5761.992314,5890.341491,5719.209255,5933.12455,5676.426196,1343,67.46024004,55.56124354,2.258528557,4.170124079,1.911595522,3.449047845
2025-05-12T08:28:00-04:00,5860.75,5861.75,5860.25,5861.75,5804.879895,5847.692211,5762.067579,5890.504527,5719.255263,5933.316843,5676.442947,740,68.69155056,56.79840448,2.354884919,4.855201671,2.500316752,3.309830142
2025-05-12T08:30:00-04:00,5861.75,5861.75,5857,5857.5,5805.107568,5847.972016,5762.24312,5890.836464,5719.378672,5933.700912,5676.514224,1697,58.55100715,57.31124088,1.916289252,4.895678316,2.979389065,3.412699417
2025-05-12T08:32:00-04:00,5857.5,5859.25,5857,5858.5,5805.221804,5848.110836,5762.332773,5890.999867,5719.443741,5933.888899,5676.55471,865,60.04558466,58.21123654,1.627431641,5.013678616,3.386246975,3.329649459
2025-05-12T08:34:00-04:00,5858.5,5858.75,5854.25,5854.75,5805.368151,5848.28151,5762.454791,5891.19487,5719.541432,5934.108229,5676.628072,1165,52.41318717,58.67406458,1.010599849,4.649496786,3.638896937,3.413245926
